duration,flow_count,CPWE,CPRF,RFPSD,RFBSD,CFER,label
5.4836273193359375e-05,7,0,83365.04844720496,0.7284313590846836,34.96470523606481,5,LDAP
8.392333984375e-05,8,0,47662.545454545456,1.3228756555322954,63.49803146555018,7,LDAP
7.605552673339844e-05,8,0,52593.15360501567,1.118033988749895,53.665631459994955,7,LDAP
7.605552673339844e-05,8,0,52593.15360501567,1.5,72,6,LDAP
8.20159912109375e-05,8,0,48770.976744186046,1.7320508075688772,83.13843876330611,7,LDAP
8.296966552734375e-05,7,0,55097.58949,0.7284313590846836,34.96470523606481,6,LDAP
6.103515625e-05,9,0,58254.22222222222,1.7069212773041351,81.93222131059849,6,LDAP
8.58306884765625e-05,8,0,46603.37777777778,1.224744871391589,58.787753826796276,7,LDAP
6.699562072753906e-05,7,0,68234.73716319268,0.7284313590846835,34.96470523606481,6,LDAP
0.001818895,8,0,2199.1369773233714,1.7320508075688772,83.13843876330611,7,LDAP
0.000136852,7,0,33404.11348929816,0.7284313590846836,34.96470523606481,6,LDAP
9.799003601074219e-05,7,0,46651.97358359402,1.0497813183356477,50.38950328,6,LDAP
7.200241088867188e-05,7,0,63489.93755912962,1.0497813183356477,50.38950328011109,7,LDAP
0.000488043,7,0,9366.859376090446,0.7284313590846835,34.96470523606481,6,LDAP
0.000581026,8,0,6884.372589249077,1.7320508075688772,83.13843876330611,7,LDAP
0.000102997,7,0,44384.16931216931,0.7284313590846836,34.96470523606481,6,LDAP
0.001289129,7,0,3546.1367011017464,1.0497813183356477,50.38950328011109,7,LDAP
0.000112057,7,0,40795.66200607903,0.7284313590846835,34.96470523606481,6,LDAP
0.000539064,8,0,7420.263600176913,1.7320508075688772,83.13843876330611,7,LDAP
0.000544071,7,0,8402.261675222237,0.7284313590846836,34.96470523606481,6,LDAP
0.00048995,7,0,9330.394716718805,1.0497813183356477,50.38950328,6,LDAP
7.605552673339844e-05,7,0,60106.461262875055,1.0497813183356477,50.38950328011109,7,LDAP
6.508827209472656e-05,7,0,70234.28990057562,0.7284313590846835,34.96470523606481,6,LDAP
0.000334978,8,0,11941.079003558718,1.7320508075688772,83.13843876330611,7,LDAP
0.000412941,7,0,11070.416364236227,0.7284313590846836,34.96470523606481,6,LDAP
0.000215054,7,0,21257.163129553373,1.0497813183356477,50.38950328,6,LDAP
0.000375032,7,0,12189.422214149487,1.0497813183356477,50.38950328011109,7,LDAP
7.891654968261719e-05,7,0,57927.37505394907,0.7284313590846835,34.96470523606481,6,LDAP
0.002109051,7,1.7806390622295665,2167.528955783082,1.590789817951435,131.5130163496669,6,LDAP
0.000516891,7,1.988193861095465,8844.078017923037,1.3997084244475304,110.48834087535099,6,LDAP
0.002216816,7,1.988193861095465,2062.1597271302585,1.3997084244475304,110.4883409,6,LDAP
0.000942945,7,1.9492840955380735,4848.03063,1.5907898179514348,124.53210388473804,6,LDAP
0.000365973,6,1.836482830711923,14573.043213897938,0.4714045207910317,98.64188878069103,5,LDAP
0.000271082,6,1.8802408149441479,19674.249193784814,0.7453559924999299,117.09824934643558,6,LDAP
0.000262022,7,1.3294340029249652,17446.73443390095,1.590789817951435,134.80870800917143,6,LDAP
0.001920938,8,0,2082.315502047909,1.7320508075688772,83.13843876330611,7,LDAP
0.00057888,7,0,7897.018592610025,0.7284313590846836,34.96470523606481,6,LDAP
0.001496077,7,0,3055.611337507114,1.0497813183356477,50.38950328,6,LDAP
0.001269817,7,0,3600.067807521056,1.0497813183356477,50.38950328011109,7,LDAP
0.000372887,7,0,12259.565948118377,0.7284313590846835,34.96470523606481,6,LDAP
0.00060606,8,0,6600.006294256491,1.7320508075688772,83.13843876330611,7,LDAP
0.001168013,7,0,3913.8520397748807,0.7284313590846836,34.96470523606481,6,LDAP
0.000334024,7,0,13685.910879983685,1.0497813183356477,50.38950328,6,LDAP
0.000409126,8,0,9776.932400932401,1.4142135623730951,67.88225099390856,8,LDAP
5.0067901611328125e-05,9,0,71014.6709,1.8324913891634047,87.95958667984343,6,LDAP
7.605552673339844e-05,9,0,46749.46987112504,1.8324913891634047,87.95958667984343,6,LDAP
0.000130892,7,0,34925.24798334635,0.7284313590846836,34.96470523606481,6,LDAP
7.891654968261719e-05,7,0,57927.37505394907,1.0497813183356477,50.38950328,6,LDAP
0.001812935,7,0,2521.5624859096715,1.0497813183356477,50.38950328011109,7,LDAP
0.000982046,7,0,4655.003919120452,0.7284313590846835,34.96470523606481,6,LDAP
0.000554085,8,0,7219.111876075731,1.7320508075688772,83.13843876330611,7,LDAP
7.581710815429688e-05,7,0,60295.47529200359,0.7284313590846836,34.96470523606481,6,LDAP
0.002052069,7,0,2227.717107337881,1.0497813183356477,50.38950328,6,LDAP
0.000129938,7,0,35181.58007863696,1.0497813183356477,50.38950328011109,7,LDAP
0.000247002,7,0,18507.68450082736,0.7284313590846835,34.96470523606481,6,LDAP
0.000957012,8,0,4179.675137020428,1.7320508075688772,83.13843876330611,7,LDAP
0.000340939,7,0,13408.364435564436,0.7284313590846836,34.96470523606481,6,LDAP
0.00078392,8,0,5102.559610705596,1.3228756555322954,63.49803146555018,7,LDAP
0.000487089,11,0,5972.399235,1.378704626191191,66.17782205717717,9,LDAP
0.000524998,14,0,4353.7604774879965,0.8806305718527109,42.27026744893013,8,LDAP
5.698204040527344e-05,13,0,43198.49629868039,1.082403637,51.95537457035183,2,LDAP
0.00158906,8,0.4488644887230294,2517.2117029257315,1.3228756555322954,61.60965833373855,6,LDAP
0.004885912,7,1.988193861095465,935.6346627071265,1.3997084244475304,110.4883409,6,LDAP
0.001447916,7,1.7806390622295662,3157.2470184187623,1.178030178747903,121.08893678716028,6,LDAP
0.000137091,8,0,29177.76695652174,1.3228756555322954,63.49803146555018,6,LDAP
0.000703096,7,0,6501.851862616868,1.0497813183356477,50.38950328,6,LDAP
0.000272989,7,0,16745.81759201497,1.0497813183356477,50.38950328011109,7,LDAP
0.000760078,7,0,6014.416920595089,0.7284313590846835,34.96470523606481,6,LDAP
0.000320911,8,0,12464.499257057949,1.7320508075688772,83.13843876330611,7,LDAP
0.001166821,7,0,3917.8506626189505,0.7284313590846836,34.96470523606481,6,LDAP
0.000117779,7,0,38813.68652400231,1.0497813183356477,50.38950328,6,LDAP
7.987022399902344e-05,7,0,57235.70490405117,1.0497813183356477,50.38950328,7,LDAP
9.799003601074219e-05,8,0,40820.47688564477,1.4142135623730951,67.88225099390856,7,LDAP
0.000191927,8,0,20841.26211180124,1.5,72,6,LDAP
0.00168395,8,0,2375.366841285573,1.5,72,7,LDAP
0.000179052,7,0,25531.23987064866,0.7284313590846835,34.96470523606481,6,LDAP
0.00030303,8,0,13200.012588512982,1.5,72,6,LDAP
9.799003601074219e-05,7,0,46651.97358359402,0.7284313590846835,34.96470523606481,6,LDAP
0.000154972,8,0,25811.10153846154,1.7320508075688772,83.13843876330611,7,LDAP
0.00027585,7,0,16572.135819236944,0.7284313590846836,34.96470523606481,6,LDAP
0.000264168,7,0,17305.019082001032,1.0497813183356477,50.38950328,6,LDAP
0.000128984,7,0,35441.70266701875,1.0497813183356477,50.38950328011109,7,LDAP
0.000108004,7,0,42326.62503941974,0.7284313590846835,34.96470523606481,6,LDAP
6.699562072753906e-05,8,0,59705.39502,1.4142135623730951,67.88225099390856,7,LDAP
3.504753112792969e-05,8,0,114130.72108843538,1.3228756555322954,63.49803146555018,6,LDAP
6.413459777832031e-05,7,0,71278.66595857675,1.0497813183356477,50.38950328,6,LDAP
9.012222290039062e-05,8,0,44384.16931216931,1.5,72,8,LDAP
0.000254869,8,0,15694.308699719364,1.3228756555322954,63.49803146555018,5,LDAP
0.001645803,8,0,2430.423873678111,1.7320508075688772,83.13843876330611,7,LDAP
0.000138998,7,0,32888.441068365595,0.7284313590846836,34.96470523606481,6,LDAP
0.000357866,7,0,12774.124678785573,1.0497813183356477,50.38950328,6,LDAP
7.295608520507812e-05,7,0,62660.00373482727,1.0497813183356477,50.38950328011109,7,LDAP
0.001523018,7,0,3001.559352357098,0.7284313590846835,34.96470523606481,6,LDAP
0.000377893,8,0,10584.99432176656,1.7320508075688772,83.13843876330611,7,LDAP
0.000203848,7,0,22425.685547201334,0.7284313590846836,34.96470523606481,6,LDAP
7.700920104980469e-05,7,0,59362.1088,1.0497813183356477,50.38950328,6,LDAP
7.700920104980469e-05,7,0,59362.10880141531,1.0497813183356477,50.38950328011109,7,LDAP
0.000349045,7,0,13096.967993754879,0.7284313590846835,34.96470523606481,6,LDAP
0.000938177,7,1.2700599575900715,4872.671192593937,1.4982983545287882,119.09043039742907,6,LDAP
0.011394977569580078,7,2.042654957849531,401.1792514302453,1.761261143705422,148.59999725327543,6,LDAP
0.000452995,7,0,10091.558496240601,1.0497813183356477,50.38950328,6,LDAP
0.000813961,7,0,5616.2744999581555,0.7284313590846835,34.96470523606481,6,LDAP
0.000224113,8,0,17848.102127659575,1.7320508075688772,83.13843876330611,7,LDAP
0.002561092,7,0,1784.9526291991383,0.7284313590846836,34.96470523606481,6,LDAP
0.000154018,7,0,29681.054400707653,1.0497813183356477,50.38950328011109,7,LDAP
0.000181913,7,0,25129.70005616926,0.7284313590846835,34.96470523606481,6,LDAP
0.000153065,8,0,26132.73520249221,1.7320508075688772,83.13843876330611,7,LDAP
0.000164986,7,0,27708.036333608583,0.7284313590846836,34.96470523606481,6,LDAP
0.000313044,7,0,14603.169187248393,1.0497813183356477,50.38950328,6,LDAP
5.984306335449219e-05,7,0,76390.28343767786,1.0497813183356477,50.38950328011109,7,LDAP
0.000647783,7,0,7057.033913454966,0.7284313590846835,34.96470523606481,6,LDAP
0.000312805,8,0,12787.512195121952,1.7320508075688772,83.13843876330611,7,LDAP
0.004959822,7,1.3294340029249652,921.6921185817979,1.5907898179514348,134.80870800917143,6,LDAP
0.00019002,6,1.8802408149441479,28067.27896277708,0.7453559924999298,117.09824934643558,5,LDAP
0.003786087,6,1.3294340029249652,1408.6663308144416,0.4714045207910317,101.82337649086284,6,LDAP
0.000105858,7,0,43184.59716859716,1.0497813183356477,50.38950328011109,7,LDAP
0.000605106,7,0,7554.752223347968,0.7284313590846835,34.96470523606481,6,LDAP
0.000215054,8,0,18600.01774,1.7320508075688772,83.13843876330611,7,LDAP
7.605552673339844e-05,7,0,60106.461262875055,0.7284313590846836,34.96470523606481,6,LDAP
0.000175953,7,0,25980.977158343016,1.0497813183356477,50.38950328,6,LDAP
0.000486851,7,0,9389.794878970197,1.0497813183356477,50.38950328011109,7,LDAP
0.000252962,7,0,18071.59391409721,0.7284313590846835,34.96470523606481,6,LDAP
0.000234127,8,0,17084.74134419552,1.7320508075688772,83.13843876330611,7,LDAP
0.000341892,7,0,13370.96314006774,0.7284313590846836,34.96470523606481,6,LDAP
0.000100851,7,0,45328.51334008782,1.0497813183356477,50.38950328,6,LDAP
0.000283003,7,0,16153.29498134553,1.0497813183356477,50.38950328011109,7,LDAP
0.000662088,7,0,6904.559288,0.7284313590846835,34.96470523606481,6,LDAP
0.00011301,8,0,35394.97046413502,1.5,72,7,LDAP
0.000143051,8,0,27962.026666666665,1.4142135623730951,67.88225099390856,6,LDAP
6.794929504394531e-05,7,0,67277.05664160401,1.0497813183356477,50.38950328,6,LDAP
0.000145197,7,0,31484.336851982174,1.0497813183356477,50.38950328,6,LDAP
0.000874043,8,0,4576.436442989635,1.7320508075688772,83.13843876330611,7,LDAP
0.000100851,7,0,45328.513340087804,0.7284313590846836,34.96470523606481,6,LDAP
6.985664367675781e-05,7,0,65440.14041930767,1.0497813183356477,50.38950328011109,7,LDAP
7.390975952148438e-05,7,0,61851.48755760369,0.7284313590846835,34.96470523606481,6,LDAP
7.891654968261719e-05,8,0,50686.45317220544,1.7320508075688772,83.13843876330611,7,LDAP
8.58306884765625e-05,7,0,53261.00317460317,0.7284313590846836,34.96470523606481,6,LDAP
7.176399230957031e-05,7,0,63700.86758,1.0497813183356477,50.38950328011109,7,LDAP
6.890296936035156e-05,7,0,66345.88630746417,0.7284313590846835,34.96470523606481,6,LDAP
8.511543273925781e-05,8,0,46995.00280112045,1.7320508075688772,83.13843876330611,7,LDAP
8.606910705566406e-05,7,0,53113.465769687384,0.7284313590846836,34.96470523606481,6,LDAP
0.005570173,7,0,820.6977333,1.0497813183356477,50.38950328011109,7,LDAP
0.001996994,7,0.5435644431995964,2289.1548642379594,0.7284313590846835,43.36837933945206,6,LDAP
0.000108004,7,2.017741238830056,42326.62503941974,1.0497813183356477,85.18694927352789,6,LDAP
6.103515625e-05,8,2.080241238830056,65536,1.7320508075688772,118.07518791007702,6,LDAP
0.000413179,10,2.1992840955380735,7744.819849971149,2.227105745132009,145.8552707309544,6,LDAP
0.000219107,7,2.0021200190032142,20863.94030778797,1.5907898179514348,132.87895366283786,5,LDAP
0.000564098,7,1.836482830711923,8103.956526989495,1.590789817951435,139.55731760806805,6,LDAP
0.001092911,7,0.6962122601251458,4182.8012964348045,1.4982983545287882,109.17725710690736,6,LDAP
0.000280857,7,0,16276.707252000968,1.0497813183356477,50.38950328011109,7,LDAP
0.002063036,7,0,2215.8743953377025,0.7284313590846835,34.96470523606481,6,LDAP
0.000187874,8,0,21290.883248730963,1.7320508075688772,83.13843876330611,7,LDAP
3.123283386230469e-05,8,0,128070.35114503818,1.118033988749895,53.665631459994955,6,LDAP
6.794929504394531e-05,8,0,58867.42456140351,1.3228756555322954,63.49803146555018,6,LDAP
0.00072217,7,0,6330.129132669906,1.0497813183356477,50.38950328011109,7,LDAP
0.000276089,7,0,16557.824821120157,0.7284313590846836,34.96470523606481,6,LDAP
0.000562191,7,0,8131.450866,0.7284313590846836,34.96470523606481,6,LDAP
0.000150919,7,0,30290.617919205597,1.0497813183356477,50.38950328,6,LDAP
0.000158787,7,0,28789.731445731446,0.7284313590846835,34.96470523606481,6,LDAP
0.001307011,9,0,2720.372289107787,1.8324913891634047,87.95958667984343,8,LDAP
0.002154112,8,0,1856.913779745434,1.3228756555322954,63.49803146555018,5,LDAP
0.000427961,7,0,10681.87250298448,1.0497813183356477,50.38950328,6,LDAP
0.000344992,7,0,13250.837002665614,1.0497813183356477,50.38950328011109,7,LDAP
0.001703024,7,0,2684.3008739825204,0.7284313590846835,34.96470523606481,6,LDAP
0.000243187,8,0,16448.250980392157,1.7320508075688772,83.13843876330611,7,LDAP
0.000161886,7,0,28238.52892909741,0.7284313590846836,34.96470523606481,6,LDAP
0.000481129,8,0,8313.783944499504,1.224744871391589,58.787753826796276,7,LDAP
0.001337051,10,0,2393.3261055634807,1.8867962264113207,90.56621887,7,LDAP
1.5974044799804688e-05,21,0,95392.84150675192,1.051939144494025,50.49307893571319,21,LDAP
3.314018249511719e-05,19,0,50820.79818250664,0.6531407182100452,31.350754474082166,4,LDAP
2.7894973754882812e-05,17,0,67480.00402212168,0.32218973970892123,15.46510750602822,0,LDAP
0.00020504,17,0,9180.419151846785,0.32218973970892123,15.46510750602822,0,LDAP
0.000279188,9,0,12735.338077616472,1.640535895581489,78.74572298791146,6,LDAP
0.000183105,11,0,15887.515151515148,1.3111095547141778,62.93325862628055,10,LDAP
4.887580871582031e-05,15,0,43648.04162601627,0.9568466729604883,45.92864030210344,7,LDAP
5.2928924560546875e-05,16,0,37786.52252252252,0.6123724356957945,29.393876913398138,3,LDAP
0.000122786,7,0,37230.99251040222,0.7284313590846836,34.96470523606481,5,LDAP
0.000468969,16,0,4264.6710726995425,1.7320508075688772,83.13843876330611,16,LDAP
0.000140905,28,0,8110.812666183226,0.34992710611188255,16.796501093370367,24,LDAP
0.000221014,22,0,6581.2360498185735,0.49792959773196915,23.900620691134513,12,LDAP
4.601478576660156e-05,17,0,40907.567205120395,0.32218973970892123,15.46510750602822,1,LDAP
0.00029397,30,0,3628.4868342795357,0.24944382578492943,11.973303637676613,23,LDAP
3.409385681152344e-05,22,0,42662.97774952321,0.49792959773196915,23.90062069113452,8,LDAP
1.811981201171875e-05,15,0,117734.84912280698,0.8844332774281064,42.45279731654911,1,LDAP
2.6941299438476562e-05,17,0,69868.67673086934,0.32218973970892123,15.46510750602822,0,LDAP
1.9073486328125e-05,16,0,104857.6,0,0,0,LDAP
2.09808349609375e-05,17,0,89717.73262032086,0.32218973970892123,15.46510750602822,0,LDAP
8.296966552734375e-05,15,0,25712.208429118768,1.024152766382481,49.15933278635909,1,LDAP
3.1948089599609375e-05,15,0,66774.98905472635,0.4988876515698589,23.946607275353234,3,LDAP
0.000189066,20,0,8462.656242118537,0.9695359714832658,46.53772663119676,1,LDAP
1.4066696166992188e-05,19,0,119730.35504014273,0.9206766149755737,44.19247751882754,1,LDAP
0.000161886,10,0,19766.970250368187,1.8330302779823362,87.98545334315213,5,LDAP
0.000165939,8,0,24105.19540229885,1.7320508075688772,83.13843876330611,7,LDAP
7.82012939453125e-05,7,0,58457.19860627177,0.7284313590846836,34.96470523606481,6,LDAP
7.486343383789062e-05,8,0,53430.62420382166,1.3228756555322954,63.49803146555018,7,LDAP
7.009506225585938e-05,8,0,57065.36054421769,1.3228756555322954,63.49803146555018,6,LDAP
0.00207305,7,0,2205.170919247515,0.7284313590846835,34.96470523606481,6,LDAP
0.002288103,7,1.8364828307119232,1997.9119665371618,1.590789817951435,139.55731760806805,6,LDAP
0.000436068,8,0.8180914641842123,9172.890103881902,1.7320508075688772,98.44287683728061,6,LDAP
0.000197887,8,0.20062232431271465,20213.51325301205,1.7320508075688772,77.39347517717498,7,LDAP
0.005123854,7,0,892.1856192293119,0.7284313590846836,34.96470523606481,6,LDAP
0.00304389,7,0,1501.8376394499212,1.0497813183356477,50.38950328,6,LDAP
0.00020504,7,0,22295.30365448505,1.0497813183356477,50.38950328011109,7,LDAP
0.000115871,7,0,39452.59494,0.7284313590846835,34.96470523606481,6,LDAP
0.000127077,8,0,31476.953095684803,1.5,72,7,LDAP
0.000248909,9,0,14284.560238399317,1.7069212773041351,81.93222131059849,6,LDAP
7.796287536621094e-05,7,0,58635.96679772826,0.7284313590846835,34.96470523606481,6,LDAP
0.001982927,7,0,2305.393909204899,1.0497813183356477,50.38950328011109,7,LDAP
7.700920104980469e-05,8,0,51941.84520123839,1.4142135623730951,67.88225099390856,7,LDAP
7.987022399902344e-05,8,0,50081.24179104478,1.5,72,6,LDAP
7.200241088867188e-05,7,0,63489.93755912961,0.7284313590846836,34.96470523606481,6,LDAP
0.002101898,7,0,2174.9048483277156,1.0497813183356477,50.38950328,6,LDAP
8.487701416015625e-05,8,0,47127.011235955055,1.7320508075688772,83.13843876330611,8,LDAP
5.602836608886719e-05,11,0,51921.75164410058,1.504813214295168,72.23103428616807,9,LDAP
0.000274181,12,0,9725.922318840581,0.8498365855987975,40.792156108742276,5,LDAP
9.894371032714844e-05,12,0,26951.35100401606,1.178511301977579,56.568542494923804,5,LDAP
0.001368999,8,0,2921.8418669453154,1.4142135623730951,67.88225099390856,5,LDAP
0.000357151,7,0,12799.707037955366,1.0497813183356477,50.38950328011109,7,LDAP
7.700920104980469e-05,7,0,59362.10880141531,0.7284313590846835,34.96470523606481,6,LDAP
0.003179073,7,0.6962122601251458,1437.975186954938,1.4982983545287882,109.17725710690736,6,LDAP
0.001483917,6,1.8802408149441479,3594.0908311910885,0.7453559924999299,117.09824934643558,6,LDAP
0.003494978,7,1.3294340029249652,1307.999259353103,1.590789817951435,134.80870800917143,6,LDAP
6.008148193359375e-05,10,0,53261.003174603175,1.5362291495737217,73.73899917953864,9,LDAP
7.390975952148438e-05,9,0,48106.71254480286,1.0657403385139377,51.15553624866901,4,LDAP
4.982948303222656e-05,8,0,80273.76076555024,1.5,72,6,LDAP
4.887580871582031e-05,8,0,81840.07805,1.5,72,7,LDAP
3.504753112792969e-05,7,0,130435.10981535474,0.7284313590846835,34.96470523606481,6,LDAP
0.000169039,8,0,23663.210155148096,1.5,72,7,LDAP
4.7206878662109375e-05,9,0,75318.59034792369,1.7069212773041351,81.93222131059849,7,LDAP
4.291534423828125e-05,8,0,93206.75555555554,1.3228756555322954,63.49803146555018,5,LDAP
4.601478576660156e-05,9,0,77269.84916522741,1.4989708403591155,71.95060033723755,8,LDAP
0.000178099,8,0,22459.459170013386,1.118033988749895,53.665631459994955,5,LDAP
6.508827209472656e-05,8,0,61455.00366300366,1.5,72,7,LDAP
4.887580871582031e-05,7,0,93531.51777003483,0.7284313590846835,34.96470523606481,6,LDAP
0.000194788,8,0,20535.14810281518,1.7320508075688772,83.13843876330611,6,LDAP
7.510185241699219e-05,7,0,60869.71791,1.0497813183356477,50.38950328011109,7,LDAP
0.003082037,7,0,1483.249102100808,0.7284313590846835,34.96470523606481,6,LDAP
0.000187159,8,0,21372.249681528665,1.7320508075688772,83.13843876330611,7,LDAP
0.000557899,7,0,8194.000488,0.7284313590846836,34.96470523606481,6,LDAP
0.000225067,7,0,20311.39952,1.0497813183356477,50.38950328,6,LDAP
0.001058102,7,0,4320.405845619005,1.0497813183356477,50.38950328011109,7,LDAP
0.000225067,7,0,20311.399515738496,0.7284313590846835,34.96470523606481,6,LDAP
0.000411987,8,0,9709.037037037036,1.7320508075688772,83.13843876330611,7,LDAP
7.104873657226562e-05,7,0,64342.15149,0.7284313590846836,34.96470523606481,6,LDAP
0.00011301,8,0,35394.97046413502,1.118033988749895,53.665631459994955,5,LDAP
0.000111103,9,0,32002.31950405341,1.640535895581489,78.74572298791146,8,LDAP
6.198883056640625e-05,7,0,73746.0044,0.7284313590846835,34.96470523606481,6,LDAP
0.000105143,8,0,38043.573696145126,1.7320508075688772,83.13843876330611,7,LDAP
6.699562072753906e-05,8,0,59705.39502,1.5,72,7,LDAP
5.412101745605469e-05,8,0,73908.44052863435,1.3228756555322954,63.49803146555018,5,LDAP
8.392333984375e-05,8,0,47662.545454545456,1.5,72,7,LDAP
0.000305176,8,0,13107.2,1.3228756555322954,63.49803146555018,7,LDAP
7.510185241699219e-05,8,0,53261.003174603175,1.4142135623730951,67.88225099390856,6,LDAP
5.984306335449219e-05,7,0,76390.28343767786,0.7284313590846836,34.96470523606481,6,LDAP
0.000219822,7,0,20796.053300278898,1.0497813183356477,50.38950328,6,LDAP
0.000174046,7,0,26265.700195694717,1.0497813183356477,50.38950328011109,7,LDAP
0.00168705,8,0,2371.002826455625,1.7320508075688772,83.13843876330611,7,LDAP
0.000217199,7,0,21047.15822487063,0.7284313590846836,34.96470523606481,6,LDAP
0.000128984,7,0,35441.70266701875,1.0497813183356477,50.38950328,6,LDAP
6.198883056640625e-05,7,0,73746.0044,1.0497813183356477,50.38950328011109,7,LDAP
4.100799560546875e-05,8,0,97541.95348837209,1.7320508075688772,83.13843876330611,7,LDAP
0.000127792,7,0,35772.31556503198,0.7284313590846836,34.96470523606481,6,LDAP
7.987022399902344e-05,7,0,57235.70490405117,1.0497813183356477,50.38950328,6,LDAP
7.510185241699219e-05,7,0,60869.71791383219,0.7284313590846835,34.96470523606481,6,LDAP
0.001353979,7,0.4488644887230294,3376.291801876588,0.7284313590846836,16.620616653998837,6,LDAP
0.00067091,7,1.988193861095465,6813.774393339426,1.3997084244475304,110.4883409,6,LDAP
0.000437975,7,1.9492840955380735,10437.648961816627,1.5907898179514348,124.53210388473804,6,LDAP
0.001755953,6,1.836482830711923,3037.2873500792034,0.4714045207910317,98.64188878069106,5,LDAP
8.392333984375e-05,7,0,54471.480519480516,1.0497813183356477,50.38950328011109,7,LDAP
0.000554085,7,0,8250.413572657979,0.7284313590846835,34.96470523606481,6,LDAP
0.000140905,9,0,25233.639405903363,1.7069212773041351,81.93222131059849,8,LDAP
5.1975250244140625e-05,8,0,76959.70642201835,1.118033988749895,53.665631459994955,5,LDAP
4.601478576660156e-05,9,0,77269.84917,1.7069212773041351,81.93222131059849,8,LDAP
5.1975250244140625e-05,8,0,76959.70642201835,1,48,5,LDAP
7.700920104980469e-05,8,0,51941.84520123839,1.5,72,6,LDAP
7.510185241699219e-05,8,0,53261.003174603175,1.7320508075688772,83.13843876330611,7,LDAP
0.000473022,7,0,9664.294930875574,0.7284313590846836,34.96470523606481,6,LDAP
0.000657082,7,0,6957.170226000415,1.0497813183356477,50.38950328,6,LDAP
0.000148058,7,0,30875.943869335173,1.0497813183356477,50.38950328011109,7,LDAP
0.001724958,7,0,2650.1674005331224,0.7284313590846835,34.96470523606481,6,LDAP
0.000448942,8,0,8909.833244822094,1.7320508075688772,83.13843876330611,7,LDAP
6.794929504394531e-05,7,0,67277.05664160401,0.7284313590846836,34.96470523606481,6,LDAP
0.000185013,7,0,24708.71281296023,1.0497813183356477,50.38950328,6,LDAP
6.29425048828125e-05,8,0,63550.06060606061,1.4142135623730951,67.88225099390856,7,LDAP
0.000240088,8,0,16660.591857000993,1.224744871391589,58.787753826796276,6,LDAP
0.000113964,8,0,35098.77824267782,1.7320508075688772,83.13843876330611,7,LDAP
0.000550032,7,0,8311.209858195554,0.7284313590846836,34.96470523606481,6,LDAP
4.9114227294921875e-05,7,0,93077.48127600554,1.0497813183356477,50.38950328,6,LDAP
5.1021575927734375e-05,8,0,78398.20560747663,1.5,72,8,LDAP
6.914138793945312e-05,8,0,57852.46896551724,1.3228756555322954,63.49803146555018,5,LDAP
